file,begin,end,speaker,loglikelihood
025043-2163467,0.0,2.176,025043,-4.966023041474654
025043-2163381,0.0,2.944,025043,-6.04624149659864
025043-2163480,0.0,2.816,025043,-5.430907473309609
025043-2163094,0.0,3.2,025043,-5.111665625
025043-2163316,0.0,3.072,025043,-5.7968631921824105
025043-2379773,0.0,2.048,025043,-4.029648529411765
024832-2212423,0.0,2.600625,024832,-6.633611538461539
024832-2290154,0.0,4.179625,024832,-5.440757793764988
024832-2212174,0.0,1.3003125,024832,-6.635050000000001
024832-2471531,0.0,8.405625,024832,-5.341179761904763
024832-2211888,0.0,2.50775,024832,-4.958584
024832-2788294,0.0,2.6935,024832,-6.37835687732342
024832-2290352,0.0,3.8545,024832,-6.146774025974025
024832-2473319,0.0,4.08675,024832,-5.471443627450981
024832-2289803,0.0,1.5789375,024832,-4.434207643312102
024832-2535605,0.0,3.1115,024832,-5.883803858520901
024832-2212457,0.0,2.50775,024832,-6.388912
024832-2791973,0.0,1.671875,024832,-7.322784431137724
024832-2535488,0.0,4.2725,024832,-5.619281030444965
024832-2212552,0.0,3.66875,024832,-6.2437868852459015
024832-2790237,0.0,1.9040625,024832,-5.844984210526316
024832-2290657,0.0,2.229125,024832,-5.619693693693693
024832-2289615,0.0,4.179625,024832,-5.443434052757794
025043-2163379,0.0,1.664,025043,-4.205683132530121
024832-2788572,0.0,3.0650625,024832,-6.334264705882354
024832-2290212,0.0,2.6935,024832,-5.29775092936803
024832-2289842,0.0,2.6470625,024832,-5.509628787878787
024832-2783120,0.0,4.179625,024832,-6.524203836930456
025043-2379799,0.0,2.944,025043,-5.576431972789115
025043-2163065,0.0,6.144,025043,-4.832983713355049
024832-2788655,0.0,2.043375,024832,-6.266490196078432
025043-2379812,0.0,1.792,025043,-4.375151955307262
024832-2289697,0.0,3.0650625,024832,-6.362160130718954
025043-2379768,0.0,2.56,025043,-4.889171875
025043-2163310,0.0,2.304,025043,-5.111039130434783
024832-2783779,0.0,3.3436875,024832,-6.349158682634731
025043-2163484,0.0,3.2,025043,-5.483865625
025043-2163025,0.0,2.56,025043,-5.067890625
024832-2290541,0.0,1.7183125,024832,-5.991456140350877
024832-2289790,0.0,3.7151875,024832,-5.855838274932615
024832-2536578,0.0,2.600625,024832,-5.6786076923076925
024832-2536646,0.0,2.6470625,024832,-5.702272727272728
024832-2783728,0.0,2.229125,024832,-5.577333333333333
024832-2783691,0.0,3.7151875,024832,-6.300824797843666
024832-2212363,0.0,1.3003125,024832,-6.2603184615384615
025043-2163389,0.0,1.92,025043,-5.816187500000001
024832-2535960,0.0,4.179625,024832,-5.839002398081535
024832-2470488,0.0,2.1826875,024832,-5.455752293577982
025043-2163114,0.0,4.224,025043,-5.306957345971564
024832-2470355,0.0,2.043375,024832,-4.9095539215686275
024832-2789169,0.0,3.1115,024832,-6.783125401929261
025043-2163411,0.0,2.176,025043,-5.958294930875576
025043-2163503,0.0,2.304,025043,-5.067317391304347
025043-2379783,0.0,2.816,025043,-5.523274021352313
025043-2163087,0.0,2.816,025043,-5.599341637010676
025043-2379779,0.0,2.048,025043,-4.250867156862745
025043-2379804,0.0,1.664,025043,-4.864787349397591
025043-2163405,0.0,2.432,025043,-5.266818930041152
025043-2163445,0.0,2.048,025043,-4.804664215686275
025043-2163494,0.0,2.176,025043,-4.855179723502305
025043-2163121,0.0,2.176,025043,-4.406509216589861
025043-2379794,0.0,3.2,025043,-5.733440625
025043-2379766,0.0,1.92,025043,-4.9103953124999995
024578-1878059,0.0,8.2346875,024578,-5.684065613608748
025043-2163444,0.0,2.048,025043,-4.730439215686275
025043-2163185,0.0,2.048,025043,-4.4847955882352935
025043-2163482,0.0,2.304,025043,-5.133513043478262
025043-2163478,0.0,2.688,025043,-5.496376865671642
024578-1878086,0.0,3.072,024578,-5.135348534201954
025043-2379802,0.0,3.456,025043,-5.6043246376811595
025043-2379762,0.0,2.304,025043,-4.492682608695652
025043-2163474,0.0,1.92,025043,-4.9489359375
024578-1878047,0.0,4.9066875,024578,-5.845379591836735
025043-2163471,0.0,2.176,025043,-5.173096774193548
025043-2163189,0.0,1.92,025043,-4.549325520833333
024578-1877935,0.0,3.4133125,024578,-5.970709677419355
024578-1877932,0.0,3.2853125,024578,-5.727728658536585
024578-1878421,0.0,7.2106875,024578,-5.90752427184466
024578-1878397,0.0,6.4853125,024578,-6.035240740740741
025043-2163464,0.0,2.56,025043,-5.324765625
024578-1878405,0.0,5.8026875,024578,-5.370212068965517
024578-1878236,0.0,2.3893125,024578,-6.088457983193278
024578-1878388,0.0,5.9306875,024578,-6.001996627318719
024578-1878431,0.0,8.2346875,024578,-6.092465370595383
024578-1877928,0.0,9.088,024578,-6.082991189427313
024578-1877947,0.0,3.84,024578,-6.1735625
024578-1878395,0.0,4.5653125,024578,-5.7963815789473685
024578-1878102,0.0,5.504,024578,-5.646325454545455
024578-1878403,0.0,7.168,024578,-6.1168184357541895
024578-1878401,0.0,5.4186875,024578,-6.046913123844732
024578-1877965,0.0,7.5946875,024578,-5.8932793148880105
024578-1878104,0.0,4.352,024578,-5.898000000000001
024578-1878373,0.0,6.6986875,024578,-6.397109118086697
024578-1878033,0.0,7.168,024578,-6.011512569832402
025043-2162928,0.0,3.712,025043,-5.41077628032345
025043-2163462,0.0,3.84,025043,-5.281690104166667
024578-1877933,0.0,3.968,024578,-6.348944444444444
024578-1877957,0.0,5.1626875,024578,-6.131577519379845
024578-1878098,0.0,6.528,024578,-5.724263803680981
024578-1878024,0.0,5.504,024578,-5.134627272727273
024578-1878392,0.0,7.168,024578,-5.931085195530726
024578-1878386,0.0,4.0106875,024578,-6.696074812967582
024578-1878100,0.0,7.2533125,024578,-5.895557241379311
024578-1878065,0.0,8.448,024578,-5.559623222748815
024578-1878074,0.0,5.8026875,024578,-5.560827586206897
024578-1878044,0.0,4.2666875,024578,-5.680596244131456
024578-1878039,0.0,5.9306875,024578,-6.015101180438449
024578-1878062,0.0,6.6133125,024578,-5.7500741301059
024578-1878418,0.0,3.6266875,024578,-5.996290055248619
024578-1877951,0.0,4.0106875,024578,-5.747658354114714
024578-1878404,0.0,5.248,024578,-5.349952290076335
024578-1878084,0.0,7.552,024578,-6.082841059602649
024578-1878092,0.0,5.4186875,024578,-5.823741219963031
024578-1878235,0.0,6.8266875,024578,-6.0403460410557175
024578-1878390,0.0,5.9733125,024578,-6.186772194304858
024578-1878076,0.0,6.4426875,024578,-5.46248602484472
024578-1878025,0.0,3.712,024578,-5.7957008086253365
024578-1878099,0.0,4.9066875,024578,-5.470814285714286
024578-1878046,0.0,8.4053125,024578,-5.5913916666666665
024578-1878079,0.0,8.832,024578,-5.747626274065686
024578-1878068,0.0,10.496,024578,-5.971686367969495
024578-1878410,0.0,7.2106875,024578,-6.054464632454924
024578-1878381,0.0,7.9786875,024578,-6.168697616060226
024578-1877969,0.0,5.632,024578,-5.714179396092362
024578-1878101,0.0,3.84,024578,-5.365411458333334
024578-1878428,0.0,6.8693125,024578,-6.145756559766763
024578-1877986,0.0,4.1386875,024578,-5.2808934624697335
024578-1878105,0.0,8.704,024578,-5.497290804597701
024578-1878422,0.0,6.4,024578,-5.68921875
024578-1878434,0.0,9.5146875,024578,-5.965123028391168
024578-1878383,0.0,4.48,024578,-5.837267857142857
024578-1878087,0.0,6.5706875,024578,-5.62651598173516
024578-1878051,0.0,4.224,024578,-5.72241943127962
024578-1877981,0.0,7.3813125,024578,-6.162936314363144
024578-1878028,0.0,8.704,024578,-5.803391954022988
024578-1878417,0.0,5.0773125,024578,-6.278130177514793
024578-1878075,0.0,3.968,024578,-6.017724747474747
024578-1878021,0.0,6.9973125,024578,-5.440610872675251
024578-1878082,0.0,7.7226875,024578,-5.937832901554404
024578-1877942,0.0,5.0773125,024578,-5.998824457593688
024578-1878378,0.0,4.8213125,024578,-6.657580912863071
024578-1878375,0.0,2.9013125,024578,-6.064168965517241
024578-1878117,0.0,8.32,024578,-5.457465144230769
024578-1878416,0.0,7.552,024578,-5.92741059602649
024578-1878061,0.0,4.0106875,024578,-6.068942643391521
024578-1877940,0.0,6.4,024578,-5.9027703125
024578-1878069,0.0,6.144,024578,-5.625035830618892
024578-1878393,0.0,5.632,024578,-6.485010657193606
024578-1878096,0.0,4.224,024578,-4.86260663507109
024578-1878408,0.0,6.8693125,024578,-6.133959183673469
024578-1878415,0.0,6.4,024578,-5.9420625000000005
024578-1878394,0.0,4.736,024578,-5.8155835095137425
024578-1877945,0.0,5.632,024578,-5.415694493783304
024578-1877946,0.0,4.4373125,024578,-5.7989413092550794
024578-1878097,0.0,5.2053125,024578,-5.825365384615385
024578-1878391,0.0,5.3333125,024578,-6.389108818011257
024578-1878230,0.0,5.4613125,024578,-6.260294871794872
024578-1877955,0.0,4.352,024578,-5.849924137931034
024578-1878423,0.0,8.8746875,024578,-5.971163472378804
024578-1878376,0.0,4.6506875,024578,-6.014845161290322
024578-1878050,0.0,8.2773125,024578,-5.6549915356711
024578-1878094,0.0,5.248,024578,-5.7093740458015265
024578-1878112,0.0,6.912,024578,-5.654316931982634
024578-1878406,0.0,5.5893125,024578,-5.700109318996416
024578-1878385,0.0,4.608,024578,-6.478771739130435
024578-1877987,0.0,4.1386875,024578,-5.611588377723971
024578-1877943,0.0,5.504,024578,-5.7922163636363635
024578-1877956,0.0,3.1573125,024578,-5.318298412698413
024578-1878116,0.0,6.7413125,024578,-5.688919881305638
024578-1878413,0.0,5.6746875,024578,-6.036604938271605
024578-1878070,0.0,8.704,024578,-5.425910344827587
024578-1878382,0.0,8.7893125,024578,-6.2385546697038725
024578-1878425,0.0,8.1493125,024578,-6.10139312039312
024578-1878114,0.0,6.4,024578,-5.6866453125
024578-1877924,0.0,4.5653125,024578,-5.170335526315789
024578-1878090,0.0,5.504,024578,-5.461876363636364
024578-1877977,0.0,3.456,024578,-5.748710144927537
024578-1878022,0.0,4.3093125,024578,-6.150716279069767
024578-1878429,0.0,8.4053125,024578,-6.134826190476191
024578-1878083,0.0,3.8826875,024578,-5.706077319587629
024578-1877944,0.0,4.5226875,024578,-5.810811946902655
024578-1877952,0.0,3.1573125,024578,-5.642247619047619
024578-1878072,0.0,5.76,024578,-5.753651041666667
024578-1878108,0.0,3.2,024578,-6.205068750000001
024578-1878412,0.0,7.1253125,024578,-5.84506882022472
024578-1878237,0.0,4.2666875,024578,-5.809262910798123
024578-1878077,0.0,9.6426875,024578,-5.769171161825726
024578-1878055,0.0,4.48,024578,-5.773580357142857
024578-1878080,0.0,4.352,024578,-5.410220689655172
024578-1878057,0.0,5.3333125,024578,-5.492823639774859
024578-1878398,0.0,6.3146875,024578,-6.284169572107766
024578-1878031,0.0,6.4426875,024578,-5.878293478260869
024578-1877974,0.0,4.5653125,024578,-5.22163596491228
024578-1878064,0.0,9.0453125,024578,-5.33041261061947
024578-1878058,0.0,4.9066875,024578,-5.784597959183674
024578-1878436,0.0,5.0773125,024578,-5.78722090729783
024578-1878088,0.0,6.4426875,024578,-6.028239130434783
024578-1878038,0.0,5.6746875,024578,-6.17668430335097
024578-1877972,0.0,7.4666875,024578,-6.261867292225201
024578-1878053,0.0,3.9253125,024578,-6.274714285714286
024578-1878085,0.0,7.5093125,024578,-5.875478666666667
024578-1878110,0.0,6.528,024578,-5.9926733128834355
024578-1878056,0.0,6.9546875,024578,-5.545976978417267
024578-1878091,0.0,5.376,024578,-5.861811918063315
024578-1878073,0.0,4.0533125,024578,-5.303140740740741
024578-1878045,0.0,5.9306875,024578,-5.9156610455311975
024578-1878420,0.0,6.3573125,024578,-5.861226771653543
024578-1878035,0.0,3.456,024578,-5.6430724637681156
024578-1878020,0.0,2.5173125,024578,-5.825633466135458
024578-1878109,0.0,6.784,024578,-5.645948377581121
024578-1878023,0.0,3.0293125,024578,-5.450182119205298
024578-1878026,0.0,2.8586875,024578,-5.901908771929825
024578-1877953,0.0,4.48,024578,-6.086589285714285
024783-1962354,0.0,1.8773125,024783,-5.809641711229947
024578-1878107,0.0,5.7173125,024578,-5.820169877408056
024578-1878379,0.0,7.2106875,024578,-6.304310679611651
024578-1878081,0.0,8.0213125,024578,-5.940718204488778
024783-1966187,0.0,2.9866875,024783,-6.0259932885906045
024783-1966007,0.0,3.0293125,024783,-5.5018377483443714
024578-1877941,0.0,5.76,024578,-5.282019097222222
024578-1877950,0.0,4.736,024578,-5.6491458773784355
024578-1878411,0.0,9.4293125,024578,-5.964899150743101
024578-1878380,0.0,4.6506875,024578,-6.135027956989247
024578-1877962,0.0,4.0533125,024578,-5.638397530864197
024578-1877954,0.0,5.12,024578,-5.630470703125
024783-1964994,0.0,1.4933125,024783,-6.394598657718121
024783-1966114,0.0,4.1813125,024783,-5.696122009569377
024783-1962720,0.0,1.8773125,024783,-5.48568449197861
024783-1962370,0.0,4.3093125,024783,-6.410162790697674
024783-1962713,0.0,2.0906875,024783,-6.688425837320574
024783-1965527,0.0,2.3466875,024783,-6.330952991452992
024783-1961802,0.0,2.432,024783,-6.2774074074074075
024783-1965097,0.0,2.56,024783,-5.2528125
024783-1965066,0.0,3.328,024783,-5.761102409638554
024783-1965884,0.0,2.8586875,024783,-6.11279298245614
024783-1966058,0.0,3.2426875,024783,-5.155799382716049
024783-1965076,0.0,2.5173125,024783,-5.326840637450199
024783-1962225,0.0,4.6506875,024783,-6.153331182795699
024783-1961730,0.0,2.304,024783,-6.064852173913043
024783-1965950,0.0,2.688,024783,-5.490962686567164
024783-1965259,0.0,2.6453125,024783,-5.826049242424243
024783-1965520,0.0,1.536,024783,-5.949477124183006
024783-1965722,0.0,2.9013125,024783,-6.082027586206896
024783-1961473,0.0,2.5173125,024783,-6.133235059760956
024783-1965415,0.0,1.7066875,024783,-5.883841176470589
024783-1961556,0.0,2.5173125,024783,-6.569729083665338
024783-1962204,0.0,1.92,024783,-5.9043125
024783-1961454,0.0,1.92,024783,-6.545520833333334
024578-1878400,0.0,4.864,024578,-6.223125514403292
024783-1966018,0.0,2.7733125,024783,-5.671010830324909
024783-1962492,0.0,2.688,024783,-6.483578358208955
024783-1966232,0.0,2.3466875,024783,-5.712871794871795
024783-1962567,0.0,3.0293125,024783,-6.389937086092715
024783-1961709,0.0,2.432,024783,-6.0293580246913585
024783-1965881,0.0,3.1146875,024783,-5.464282958199357
024783-1965287,0.0,2.1333125,024783,-6.319070422535211
024783-1965205,0.0,2.8586875,024783,-5.906259649122807
024783-1961432,0.0,2.432,024783,-6.353251028806584
024783-1965747,0.0,4.4373125,024783,-5.767264108352145
024783-1962745,0.0,2.0906875,024783,-6.4934784688995215
024783-1961426,0.0,3.4986875,024783,-5.960123209169055
024783-1962201,0.0,2.7733125,024783,-6.778750902527076
024578-1878419,0.0,4.5226875,024578,-5.729342920353982
024783-1962343,0.0,3.072,024783,-6.211485342019544
024578-1878019,0.0,7.8506875,024578,-5.8916407643312105
024783-1962479,0.0,2.9013125,024783,-5.434500000000001
024783-1962134,0.0,3.328,024783,-6.522256024096386
024783-1965978,0.0,3.4133125,024783,-5.856407624633431
024783-1962086,0.0,2.9866875,024783,-5.844855704697987
024783-1966306,0.0,2.8586875,024783,-6.338884210526317
024783-1965616,0.0,1.8346875,024783,-5.395429508196721
024783-1962760,0.0,3.2426875,024783,-6.448623456790123
024783-1961765,0.0,2.1333125,024783,-6.240769953051644
024783-1962632,0.0,2.176,024783,-6.244198156682027
024783-1962143,0.0,3.328,024783,-6.071795180722892
024783-1962335,0.0,2.176,024783,-6.205170506912442
024783-1961644,0.0,2.9013125,024783,-5.870458620689655
024783-1962754,0.0,2.0053125,024783,-5.9737
024783-1966276,0.0,3.2,024783,-5.727803124999999
024783-2009589,0.0,2.0906875,024783,-6.376712918660287
024783-1962769,0.0,2.6026875,024783,-6.769369230769231
024783-1962127,0.0,2.304,024783,-5.444039130434782
024783-1965211,0.0,2.2186875,024783,-5.618018099547512
024783-1962329,0.0,2.4746875,024783,-5.565603238866396
024783-1962780,0.0,2.5173125,024783,-6.142274900398406
024783-1962579,0.0,2.0053125,024783,-6.191915
024783-1965116,0.0,3.9253125,024783,-5.75158418367347
024783-1962101,0.0,4.096,024783,-5.667716381418093
024783-1965085,0.0,2.3466875,024783,-5.6775726495726495
024783-1966081,0.0,2.8586875,024783,-5.576891228070175
024783-1965408,0.0,2.432,024783,-5.138415637860082
024783-1966035,0.0,3.328,024783,-5.266840361445783
024783-1965332,0.0,2.176,024783,-5.280428571428572
024783-1966301,0.0,5.2053125,024783,-5.743257692307693
024783-1962171,0.0,2.6453125,024783,-5.886636363636363
024783-1965272,0.0,3.6266875,024783,-6.263662983425414
024783-1962646,0.0,2.9013125,024783,-6.745589655172414
024783-1961581,0.0,2.7306875,024783,-6.3493626373626375
024783-1962121,0.0,2.816,024783,-6.540708185053381
024783-1965839,0.0,3.584,024783,-5.3667094972067035
024783-1965538,0.0,2.5173125,024783,-5.735007968127491
024783-1961697,0.0,2.2613125,024783,-6.0377654867256645
024783-1961657,0.0,2.2613125,024783,-6.060053097345132
024783-1962461,0.0,1.792,024783,-6.007067039106146
024783-1965299,0.0,3.4133125,024783,-6.35000293255132
024783-1962612,0.0,1.92,024783,-6.288390625000001
024783-1965196,0.0,2.304,024783,-5.523921739130435
024783-1962606,0.0,2.56,024783,-6.54721875
024783-1966074,0.0,4.224,024783,-5.644331753554503
024783-1962583,0.0,1.8346875,024783,-5.566027322404372
024783-1961407,0.0,2.6026875,024783,-5.925411538461538
024783-1962450,0.0,2.56,024783,-5.62740625
024783-1962525,0.0,2.2186875,024783,-6.138375565610859
024783-1965447,0.0,1.8346875,024783,-5.795989071038251
024783-1965772,0.0,3.968,024783,-5.35689898989899
024783-1965937,0.0,3.4133125,024783,-5.806073313782991
024783-1962695,0.0,3.072,024783,-6.715345276872964
024783-1962115,0.0,2.7733125,024783,-5.8474440433213
024783-1965703,0.0,3.1573125,024783,-5.213047619047619
024783-1965178,0.0,2.304,024783,-5.559495652173913
024783-1962159,0.0,2.176,024783,-6.096967741935483
024783-1962268,0.0,1.92,024783,-6.505791666666667
024783-1961827,0.0,2.4746875,024783,-6.139133603238866
024783-1965442,0.0,2.9013125,024783,-6.126162068965518
024783-1966138,0.0,2.944,024783,-5.401785714285714
024783-1962790,0.0,2.0053125,024783,-5.705214999999999
024783-1966224,0.0,3.1573125,024783,-5.961146031746032
024783-1966177,0.0,2.816,024783,-5.44476512455516
024783-1962730,0.0,3.4133125,024783,-5.943527859237537
024783-1962531,0.0,2.304,024783,-6.766504347826087
024783-1965326,0.0,2.3893125,024783,-5.685491596638655
024783-1965461,0.0,1.92,024783,-6.398812499999999
024783-1962723,0.0,1.7066875,024783,-6.4034941176470594
024783-1962445,0.0,2.048,024783,-5.959460784313726
024783-1961396,0.0,2.2613125,024783,-6.379769911504424
024783-1961451,0.0,2.688,024783,-6.393649253731343
024783-1962147,0.0,1.8346875,024783,-5.774846994535519
024783-1962667,0.0,2.432,024783,-6.637423868312757
024783-1965690,0.0,3.6693125,024783,-5.803685792349726
024783-1962257,0.0,3.6266875,024783,-6.194975138121547
024783-1965764,0.0,1.792,024783,-6.426826815642459
024783-1965019,0.0,2.304,024783,-6.506717391304348
024783-1965733,0.0,1.9626875,024783,-5.624734693877551
